video number, frame number, cell number of x, cell number of y,KM1,KM2,KM3,KM4,KM5,KM6,KM7
8R.mp4,14,1,4,-430.707320,801.952669,9.767758,-45.781494,32.675248,5.388838,-6.713407
8R.mp4,14,2,1,-280.214792,1000.134552,3.119539,-78.311726,60.342740,3.533493,3.406638
8R.mp4,14,2,2,-310.800702,977.791371,4.462157,-61.646063,47.578941,3.754823,2.544044
8R.mp4,14,2,3,-300.217217,766.217672,-14.348399,-122.119823,32.285310,-27.723419,-39.717683
8R.mp4,14,2,4,-238.210408,801.083155,-0.024257,-167.460504,95.000699,-14.430957,-80.522426
8R.mp4,14,3,1,-417.367929,942.140621,9.147116,22.972613,-16.967676,3.350541,-1.578981
8R.mp4,14,3,2,-410.188336,950.283358,8.585870,21.239384,-16.547837,2.626209,-1.219917
8R.mp4,14,3,3,-416.900346,729.330100,-91.930277,-15.062237,-41.853647,22.898295,5.249105
8R.mp4,14,3,4,-327.495855,564.642139,-259.291616,-30.426397,-34.822929,59.656611,0.329850
8R.mp4,14,4,1,-419.899868,893.387823,8.757318,-4.450785,1.894505,3.492092,0.058504
8R.mp4,14,4,2,-542.022235,696.368670,8.675617,2.069241,-24.125795,-5.637412,4.603033
8R.mp4,14,4,3,-694.201035,277.104920,-56.861466,-30.960345,-51.952733,-6.067880,12.642397
8R.mp4,14,4,4,-699.131249,327.350842,-41.727259,-12.085058,-31.000951,8.778914,5.437460
8R.mp4,15,1,1,-348.990667,793.981213,5.929158,-131.857217,97.009602,5.902768,-3.295911
8R.mp4,15,1,2,-376.838026,892.395881,5.881684,-46.238447,29.750812,1.529787,2.153138
8R.mp4,15,1,3,-499.396387,623.731431,-28.119496,-50.292366,-21.943622,-13.304862,14.473377
8R.mp4,15,1,4,-442.457803,787.468794,10.269963,-44.437709,32.100389,6.014187,-5.063428
8R.mp4,15,2,1,-283.342799,969.244987,3.252089,-94.606529,72.645831,4.352933,4.076005
8R.mp4,15,2,2,-320.230153,946.966120,4.872095,-71.570308,55.031817,4.489844,2.912077
8R.mp4,15,2,3,-325.564359,610.255392,-10.606464,-157.903914,44.224757,-36.673647,-74.549310
8R.mp4,15,2,4,-275.011433,930.158324,2.979815,-116.800822,85.438843,2.543237,-9.093507
8R.mp4,15,3,1,-430.266575,920.229226,9.711245,22.142310,-16.408905,3.791769,-1.611989
8R.mp4,15,3,2,-425.452875,921.660736,9.253024,18.562739,-14.605778,3.223362,-1.187676
8R.mp4,15,3,3,-408.488202,586.998570,-174.021359,-33.574946,-68.971243,36.668901,10.176336
8R.mp4,15,3,4,-441.882590,752.558628,-39.706407,-22.069064,-16.688449,7.912420,5.144692
8R.mp4,15,4,1,-451.361323,831.820168,10.138260,-10.914184,6.360961,4.606592,-0.719425
8R.mp4,15,4,2,-571.084010,637.577683,9.945082,-5.730669,-18.384041,-4.380810,4.778222
8R.mp4,15,4,3,-711.657887,205.459953,-66.842234,-30.507723,-48.594619,-25.972938,15.632384
8R.mp4,15,4,4,-647.581155,406.948404,-41.725846,-7.848233,-22.723681,-0.508617,5.134842
8R.mp4,16,1,1,-347.786615,797.295181,6.135898,-129.990453,96.029676,6.041926,-5.384872
8R.mp4,16,1,2,-369.719908,912.579481,5.818285,-41.043786,26.790398,1.652542,1.723708
8R.mp4,16,1,3,-506.081668,621.858506,-27.473277,-45.749882,-20.849290,-9.960271,12.936796
8R.mp4,16,1,4,-420.095920,836.270880,9.287444,-36.866014,26.747329,5.135966,-4.380087
8R.mp4,16,2,1,-276.233718,1016.320048,2.946992,-72.126294,55.687485,3.134833,3.167267
8R.mp4,16,2,2,-311.835769,985.455769,4.508993,-55.783526,43.140985,3.527752,2.291838
8R.mp4,16,2,3,-326.001471,633.301413,-13.902154,-155.802507,22.931118,-50.988789,-49.687805
8R.mp4,16,2,4,-287.437540,1022.863618,3.441252,-56.754051,44.005250,2.805646,2.461225
8R.mp4,16,3,1,-401.204800,979.020213,8.441781,29.942220,-22.150659,2.535166,-1.787178
8R.mp4,16,3,2,-401.657477,972.851639,8.214112,26.870669,-20.759791,2.109411,-1.411994
8R.mp4,16,3,3,-338.939332,491.699908,-287.770471,-39.793261,-76.956335,51.221806,9.989751
8R.mp4,16,3,4,-425.737231,926.562092,9.266356,21.932529,-17.155056,3.083101,-1.331008
8R.mp4,16,4,1,-420.570937,915.131561,8.790475,9.905418,-8.963211,2.877601,-0.549283
8R.mp4,16,4,2,-577.628927,642.643191,10.727158,3.320944,-23.404628,-3.424433,3.866184
8R.mp4,16,4,3,-763.211285,126.065294,-57.386224,-38.537606,-53.106260,-30.386566,20.345685
8R.mp4,16,4,4,-606.289127,588.360789,4.089586,5.912239,-32.583074,-3.476925,4.863056
8R.mp4,17,1,1,-353.505337,783.480740,6.145068,-131.910005,96.269418,5.572119,-5.970141
8R.mp4,17,1,2,-385.363912,892.643019,5.770191,-36.134687,19.956232,0.039822,1.295308
8R.mp4,17,1,3,-488.324390,627.094009,-32.001961,-45.756733,-35.592555,-22.498823,11.167294
8R.mp4,17,1,4,-423.825761,819.027023,9.467686,-41.950424,29.815542,5.003451,-6.838402
8R.mp4,17,2,1,-291.213900,982.796070,3.600815,-78.172730,60.178823,3.872246,3.342840
8R.mp4,17,2,2,-319.929598,979.676726,3.138323,-48.802617,31.316842,-0.558953,3.693388
8R.mp4,17,2,3,-368.818238,610.191507,-16.857138,-142.614510,16.073887,-45.636030,-33.916176
8R.mp4,17,2,4,-295.001571,1000.591623,3.770501,-63.170122,48.815719,3.326869,2.691427
8R.mp4,17,3,1,-426.149026,920.493354,9.530042,18.172244,-13.385281,3.838402,-1.423196
8R.mp4,17,3,2,-427.818767,914.949508,9.356050,16.716396,-13.222489,3.379286,-1.122428
8R.mp4,17,3,3,-340.393387,387.180151,-337.922791,-51.401396,-88.654478,56.559810,12.844408
8R.mp4,17,3,4,-420.152379,925.280478,9.020308,15.515844,-12.273799,3.192033,-1.031508
8R.mp4,17,4,1,-446.718549,853.199170,9.684571,-2.443362,-0.695643,3.668272,0.081010
8R.mp4,17,4,2,-596.753711,592.534367,9.588105,-6.155990,-23.773663,-7.012587,6.150616
8R.mp4,17,4,3,-679.366831,111.893362,-128.093840,-68.465117,-92.867056,-33.559771,32.218407
8R.mp4,17,4,4,-585.019211,619.260311,5.624157,0.436492,-19.039502,1.857751,2.722705
8R.mp4,18,1,1,-356.677163,783.554543,6.025509,-129.668319,94.132591,5.312788,-4.064471
8R.mp4,18,1,2,-396.499523,866.890449,3.784073,-38.273752,12.476086,-5.117357,4.693779
8R.mp4,18,1,3,-470.963757,657.499169,-28.982214,-40.823178,-26.047129,-11.791715,-3.419201
8R.mp4,18,1,4,-416.444725,834.396694,9.126413,-41.713124,30.431554,5.236049,-4.156837
8R.mp4,18,2,1,-287.562705,980.921884,3.439784,-83.019839,63.863048,3.972329,3.566090
8R.mp4,18,2,2,-317.221027,947.584524,-7.095475,-60.562473,24.795629,-6.143106,7.694154
8R.mp4,18,2,3,-378.837543,672.558916,-13.476744,-115.251795,8.286515,-39.015680,-21.274764
8R.mp4,18,2,4,-293.420508,1014.046234,3.703144,-56.292159,43.624033,2.972810,2.410264
8R.mp4,18,3,1,-416.901574,944.278935,9.126944,23.849656,-17.628277,3.297091,-1.613439
8R.mp4,18,3,2,-431.058582,860.395993,-12.172995,7.598021,-26.453893,1.038131,2.904254
8R.mp4,18,3,3,-341.964613,436.123245,-331.605520,-34.210546,-75.238110,81.595240,3.365159
8R.mp4,18,3,4,-401.373121,967.950283,8.200779,23.500879,-18.210512,2.249671,-1.268661
8R.mp4,18,4,1,-436.538388,881.261378,9.241128,4.988137,-6.259842,3.020061,-0.178149
8R.mp4,18,4,2,-628.803896,540.766689,10.109693,-5.752983,-24.330220,-5.568984,5.896075
8R.mp4,18,4,3,-721.201945,51.587573,-103.085761,-91.307689,-114.379398,-55.520455,43.297135
8R.mp4,18,4,4,-552.972036,701.001040,14.829469,7.813091,-7.160438,7.697937,-1.407041
8R.mp4,19,1,1,-361.830112,791.000595,6.247261,-120.479696,87.409879,5.225787,-3.594144
8R.mp4,19,1,2,-366.681148,784.808171,-38.305247,-60.538525,-17.001108,-19.437283,1.862911
8R.mp4,19,1,3,-519.306548,678.016756,7.982713,-26.029507,-3.226227,-5.387983,0.649309
8R.mp4,19,1,4,-416.444725,834.396694,9.126413,-41.713124,30.431554,5.236049,-4.156837
8R.mp4,19,2,1,-286.459401,965.296802,3.388619,-93.960125,72.140443,4.422047,4.032378
8R.mp4,19,2,2,-366.185233,831.535713,-11.732478,-72.398645,10.098621,-18.082232,10.287677
8R.mp4,19,2,3,-345.367319,785.295057,-6.084877,-93.685860,24.905343,-20.754724,-33.208878
8R.mp4,19,2,4,-293.420508,1014.046234,3.703144,-56.292159,43.624033,2.972810,2.410264
8R.mp4,19,3,1,-421.417241,933.915809,9.323991,21.864930,-16.151860,3.526554,-1.553692
8R.mp4,19,3,2,-412.699725,684.621975,-128.183348,-10.978554,-52.152892,32.277052,4.517429
8R.mp4,19,3,3,-366.659528,541.190341,-250.126333,-24.016322,-57.962734,64.452807,1.961700
8R.mp4,19,3,4,-415.554796,923.652659,8.571091,10.228314,-9.180511,2.706013,-0.536446
8R.mp4,19,4,1,-458.698164,839.594663,10.456198,0.674930,-2.188342,4.481805,-0.361640
8R.mp4,19,4,2,-623.753838,334.435483,-66.335865,-61.579739,-65.197482,-22.878814,24.798859
8R.mp4,19,4,3,-795.533360,128.204791,-24.668813,-47.932414,-55.500583,-27.901967,21.795645
8R.mp4,19,4,4,-533.191831,739.986789,13.965268,12.474463,-10.578915,6.871322,-1.499029
8R.mp4,20,1,1,-350.182981,817.562843,5.732686,-116.138794,84.442181,4.826579,-2.831268
8R.mp4,20,1,2,-388.571298,733.609083,-37.642790,-63.370274,-21.184061,-21.351777,-6.616769
8R.mp4,20,1,3,-513.455479,682.869187,5.055912,-32.208797,-3.711155,-8.014867,7.617294
8R.mp4,20,1,4,-413.896170,848.056027,9.029123,-34.331989,24.360650,4.513007,-6.222526
8R.mp4,20,2,1,-290.599666,995.954395,3.575966,-70.509978,54.388621,3.513763,3.023552
8R.mp4,20,2,2,-378.556534,703.581733,-12.250190,-111.990023,9.930073,-37.164683,-13.888851
8R.mp4,20,2,3,-305.584279,934.527613,4.357851,-79.974056,56.172230,1.080721,-15.225723
8R.mp4,20,2,4,-295.900162,992.334653,3.808682,-67.463084,52.056642,3.545091,2.867383
8R.mp4,20,3,1,-449.614545,887.362133,10.557439,20.896856,-15.570749,4.453610,-1.661500
8R.mp4,20,3,2,-387.921879,563.329801,-219.100932,-30.334435,-72.626974,60.885999,5.898375
8R.mp4,20,3,3,-368.252861,633.776218,-185.633368,-27.862702,-56.709236,37.325515,7.225043
8R.mp4,20,3,4,-416.285066,926.465620,8.850274,12.376694,-9.879734,3.209730,-0.879007
8R.mp4,20,4,1,-467.683974,841.829448,10.852108,11.107808,-10.124266,4.301726,-0.848099
8R.mp4,20,4,2,-689.329116,228.271325,-64.440682,-59.742166,-71.157413,-23.523944,23.600749
8R.mp4,20,4,3,-798.489707,203.326555,4.419445,-29.723192,-50.008990,-24.766578,17.294817
8R.mp4,20,4,4,-510.740937,780.832327,13.230386,15.268022,-11.641949,6.619572,-1.746618
8R.mp4,21,1,1,-354.030186,816.473401,6.142110,-113.987990,83.976437,5.586114,-2.306130
8R.mp4,21,1,2,-383.568224,742.584820,-37.426557,-69.614623,-13.863113,-21.288962,-0.224023
8R.mp4,21,1,3,-514.172071,681.651887,5.087252,-32.254925,-3.680112,-7.990355,7.615461
8R.mp4,21,1,4,-413.896170,848.056027,9.029123,-34.331989,24.360650,4.513007,-6.222526
8R.mp4,21,2,1,-290.133311,998.092709,3.555794,-69.632935,53.728019,3.460313,2.989094
8R.mp4,21,2,2,-332.125152,645.334359,-7.758866,-181.337229,70.137072,-32.430777,-37.720832
8R.mp4,21,2,3,-307.013032,959.995817,4.292470,-76.648670,58.942045,4.300200,3.195457
8R.mp4,21,2,4,-295.900162,992.334653,3.808682,-67.463084,52.056642,3.545091,2.867383
8R.mp4,21,3,1,-449.580426,883.381791,10.555275,18.357981,-13.651029,4.564933,-1.554459
8R.mp4,21,3,2,-363.523301,442.945331,-304.227247,-41.188825,-81.224087,76.176680,6.401382
8R.mp4,21,3,3,-396.535755,732.669985,-104.604335,-20.066997,-45.539082,20.567657,7.101697
8R.mp4,21,3,4,-420.584615,919.161822,9.038317,12.099926,-9.693477,3.356806,-0.890009
8R.mp4,21,4,1,-487.680297,799.784372,11.725314,4.738477,-5.415628,5.210727,-0.685363
8R.mp4,21,4,2,-707.646498,170.016991,-81.275651,-61.767290,-66.707178,-13.139980,22.341637
8R.mp4,21,4,3,-756.334053,292.634362,7.686149,-21.771312,-46.264449,-22.050532,14.905512
8R.mp4,21,4,4,-505.690678,785.373083,13.008838,13.052043,-9.939529,6.559307,-1.626741
8R.mp4,22,1,1,-348.046885,825.245003,5.886506,-113.805903,83.618786,5.232246,-3.166494
8R.mp4,22,1,2,-377.174328,776.998164,-44.747842,-60.011098,-14.793287,-13.443426,9.482803
8R.mp4,22,1,3,-500.346724,703.761131,3.355206,-31.094238,-5.493143,-8.594766,7.819006
8R.mp4,22,1,4,-412.462987,850.490627,8.966442,-34.239733,24.298565,4.463982,-6.218858
8R.mp4,22,2,1,-289.166483,998.388995,3.513285,-70.417723,54.326535,3.464737,3.027219
8R.mp4,22,2,2,-288.801593,750.606702,-2.337123,-152.117475,71.458017,-20.699593,-59.376075
8R.mp4,22,2,3,-306.546677,962.134131,4.272297,-75.771627,58.281443,4.246751,3.160999
8R.mp4,22,2,4,-293.033796,997.203852,3.683320,-67.278572,51.932471,3.447040,2.874718
8R.mp4,22,3,1,-442.664748,896.475802,10.253038,19.650176,-14.591016,4.290870,-1.572413
8R.mp4,22,3,2,-318.233564,408.145266,-359.365651,-57.632499,-111.318062,76.563271,13.839972
8R.mp4,22,3,3,-421.048171,823.051991,-36.092280,-2.090028,-28.628624,4.597104,4.254259
8R.mp4,22,3,4,-416.514862,927.436553,9.107120,12.863243,-9.319839,3.771322,-1.148985
8R.mp4,22,4,1,-491.735375,787.342034,11.427532,3.712590,-7.275601,3.756896,-2.819638
8R.mp4,22,4,2,-706.604484,197.482209,-97.962141,-34.132589,-58.200564,15.220696,12.254694
8R.mp4,22,4,3,-716.535268,379.315322,9.647240,-12.536319,-39.099039,-15.068484,11.002164
8R.mp4,22,4,4,-495.908634,803.336294,12.581239,14.528749,-11.003688,6.187193,-1.637360
8R.mp4,23,1,1,-359.666991,790.668016,5.899110,-123.179799,88.785884,4.859748,-2.336590
8R.mp4,23,1,2,-371.735789,799.929117,-43.003144,-55.844457,-16.107502,-13.691130,11.778731
8R.mp4,23,1,3,-500.346724,703.761131,3.355206,-31.094238,-5.493143,-8.594766,7.819006
8R.mp4,23,1,4,-412.462987,850.490627,8.966442,-34.239733,24.298565,4.463982,-6.218858
8R.mp4,23,2,1,-291.031902,989.835740,3.593974,-73.925896,56.968943,3.678536,3.165050
8R.mp4,23,2,2,-268.652200,682.045276,1.812109,-210.408504,131.096678,-9.167500,-72.880379
8R.mp4,23,2,3,-307.013032,959.995817,4.292470,-76.648670,58.942045,4.300200,3.195457
8R.mp4,23,2,4,-292.283086,994.440810,3.649815,-69.771319,53.821148,3.533851,2.983593
8R.mp4,23,3,1,-456.000042,850.663220,0.945412,15.192779,-20.432147,2.151245,0.471676
8R.mp4,23,3,2,-323.640673,397.739249,-365.390843,-52.580399,-94.297800,90.459260,7.851739
8R.mp4,23,3,3,-428.765155,914.703141,9.644236,17.156817,-12.631551,3.965390,-1.394240
8R.mp4,23,3,4,-415.548034,927.732839,9.064611,12.078455,-8.721323,3.775746,-1.110859
8R.mp4,23,4,1,-515.246211,728.172122,-0.059008,5.187729,-19.133811,0.629270,-1.610293
8R.mp4,23,4,2,-710.997792,182.003046,-106.398050,-25.637629,-42.652230,22.288737,7.150750
8R.mp4,23,4,3,-681.083523,442.321849,9.576618,-10.634292,-34.773577,-12.808821,9.619151
8R.mp4,23,4,4,-497.091580,799.980680,12.632752,13.605578,-10.312043,6.265155,-1.604736
8R.mp4,24,1,1,-364.639080,727.433410,-28.431604,-121.282460,52.539014,-4.733985,5.691225
8R.mp4,24,1,2,-369.773653,901.063940,-10.039700,-28.800354,-0.951156,-3.765102,2.230358
8R.mp4,24,1,3,-504.327198,699.767654,4.128580,-30.958442,-0.123649,-4.563987,6.233864
8R.mp4,24,1,4,-399.279985,867.500666,8.388981,-36.779220,26.289073,4.163015,-6.042519
8R.mp4,24,2,1,-276.126141,883.194174,2.367852,-135.039812,93.741659,-0.021515,-17.114917
8R.mp4,24,2,2,-259.310866,784.836633,1.617173,-186.960272,125.306638,-3.076639,-38.949992
8R.mp4,24,2,3,-295.149451,989.571611,3.775177,-69.955831,53.945319,3.631902,2.976258
8R.mp4,24,2,4,-291.975921,1043.422214,3.644444,-39.258697,30.753468,2.173458,1.700938
8R.mp4,24,3,1,-394.507085,802.563177,-89.440976,4.648608,-44.614666,27.130915,1.620384
8R.mp4,24,3,2,-360.793441,645.093727,-189.891358,-27.233161,-53.721569,45.008800,5.279703
8R.mp4,24,3,3,-411.669316,955.859361,8.898556,25.880511,-19.135738,3.043116,-1.671352
8R.mp4,24,3,4,-389.887217,987.476997,7.945009,23.894559,-17.517743,2.447997,-1.473008
8R.mp4,24,4,1,-539.070933,657.899261,-17.643148,10.088944,-14.227702,1.011316,-1.349326
8R.mp4,24,4,2,-713.501124,222.601534,-81.771101,-25.582849,-43.544087,17.669270,8.084188
8R.mp4,24,4,3,-649.499092,504.143233,9.676030,-5.593114,-32.842178,-10.566855,8.083637
8R.mp4,24,4,4,-459.248709,880.418934,10.980362,26.205857,-19.636191,4.520691,-1.935711
8R.mp4,25,1,1,-345.372673,714.423284,-42.409225,-122.310351,34.421258,-8.710737,-3.775734
8R.mp4,25,1,2,-368.735374,950.490530,2.787230,-14.838215,2.176921,-1.505195,1.729893
8R.mp4,25,1,3,-504.989229,694.619931,4.403435,-33.887811,3.016567,-3.837623,6.105385
8R.mp4,25,1,4,-408.595342,851.629987,8.802695,-36.734904,25.953762,4.294975,-6.977683
8R.mp4,25,2,1,-270.009696,733.866769,-0.598494,-200.513423,122.204725,-10.432000,-46.319622
8R.mp4,25,2,2,-313.692611,914.409631,4.162605,-89.741363,64.068839,2.133448,-5.911053
8R.mp4,25,2,3,-295.035690,1004.571965,3.772665,-60.631248,46.895999,3.215545,2.584387
8R.mp4,25,2,4,-292.294396,1052.303912,3.659940,-33.350032,26.284470,1.921874,1.450565
8R.mp4,25,3,1,-368.807604,567.220684,-221.188090,-40.628577,-87.674153,40.702853,13.604549
8R.mp4,25,3,2,-418.194503,861.905092,-14.570669,-1.248819,-29.834731,-5.765211,6.144286
8R.mp4,25,3,3,-419.449466,930.528038,9.236810,17.756480,-13.035108,3.646726,-1.370401
8R.mp4,25,3,4,-395.139916,975.846653,7.927719,22.208071,-17.199736,2.111444,-1.181408
8R.mp4,25,4,1,-615.075354,490.940855,-28.417030,6.835616,2.504381,-0.525644,-3.146334
8R.mp4,25,4,2,-634.009104,345.466961,-84.583158,-25.256537,-47.166178,7.363159,10.483158
8R.mp4,25,4,3,-638.283865,524.541043,9.185750,-4.024151,-33.968422,-10.987994,8.076685
8R.mp4,25,4,4,-456.516545,870.237861,10.611834,17.410153,-13.900496,4.248469,-1.302819
8R.mp4,26,1,1,-318.660607,684.088030,-47.412683,-138.637836,49.578029,-4.768988,-30.275366
8R.mp4,26,1,2,-366.651896,931.177255,2.439427,-29.401776,12.521965,-1.343554,3.486359
8R.mp4,26,1,3,-508.842111,689.405929,3.691575,-32.516730,1.878899,-3.321077,5.958651
8R.mp4,26,1,4,-405.160596,846.742256,8.644381,-43.933952,31.667015,4.664149,-5.772358
8R.mp4,26,2,1,-283.669943,693.124473,-5.232055,-210.042594,109.739678,-21.763999,-40.879855
8R.mp4,26,2,2,-311.983649,974.435757,4.513669,-62.569234,48.270586,3.832786,2.576668
8R.mp4,26,2,3,-293.773102,1026.908274,3.720805,-47.844619,37.235315,2.609903,2.052850
8R.mp4,26,2,4,-295.388284,1017.434005,3.790326,-52.183709,40.507281,2.852638,2.226973
8R.mp4,26,3,1,-343.293557,443.114653,-334.822389,-46.863128,-90.223903,103.688239,3.838158
8R.mp4,26,3,2,-403.739013,961.239056,8.303805,21.654536,-16.827223,2.405596,-1.203413
8R.mp4,26,3,3,-415.900627,940.594879,9.082271,20.525994,-15.110041,3.412839,-1.468273
8R.mp4,26,3,4,-400.567851,961.256817,8.410789,18.124891,-13.212662,3.038334,-1.286432
8R.mp4,26,4,1,-666.447695,290.652053,-77.032096,-14.769259,-26.601580,-7.601832,8.204391
8R.mp4,26,4,2,-620.356777,454.425623,-40.871121,-19.265614,-35.163976,5.228983,7.957359
8R.mp4,26,4,3,-603.075595,592.548763,9.619816,0.558933,-29.813331,-7.687535,6.082968
8R.mp4,26,4,4,-444.780404,888.843561,10.344896,16.972918,-12.578168,4.475731,-1.470873
8R.mp4,27,1,1,-312.527833,640.654526,-48.129558,-153.594507,48.481319,-10.950372,-56.322491
8R.mp4,27,1,2,-366.651896,931.177255,2.439427,-29.401776,12.521965,-1.343554,3.486359
8R.mp4,27,1,3,-508.842111,689.405929,3.691575,-32.516730,1.878899,-3.321077,5.958651
8R.mp4,27,1,4,-405.160596,846.742256,8.644381,-43.933952,31.667015,4.664149,-5.772358
8R.mp4,27,2,1,-308.659547,677.101640,-6.240904,-206.409426,104.573475,-22.520991,-21.101154
8R.mp4,27,2,2,-305.704920,1005.293165,4.242425,-49.459710,38.392602,3.055555,2.057968
8R.mp4,27,2,3,-298.038532,1015.624134,3.906684,-50.660262,39.341292,2.868302,2.148889
8R.mp4,27,2,4,-295.388284,1017.434005,3.790326,-52.183709,40.507281,2.852638,2.226973
8R.mp4,27,3,1,-381.180581,347.476112,-319.945484,-66.950325,-114.543706,55.577256,19.612291
8R.mp4,27,3,2,-437.134456,899.124612,9.763476,16.116733,-12.818932,3.697950,-1.146267
8R.mp4,27,3,3,-437.114015,899.174530,10.009154,15.772366,-11.629478,4.288479,-1.379953
8R.mp4,27,3,4,-413.898733,933.226766,8.992926,13.878670,-10.073570,3.644334,-1.177941
8R.mp4,27,4,1,-719.040667,157.432210,-92.570392,-44.657051,-56.857245,0.750263,15.451693
8R.mp4,27,4,2,-613.557967,540.893383,-0.741004,-11.680870,-22.509705,-1.915810,5.966485
8R.mp4,27,4,3,-587.438022,608.359263,9.180678,-5.556327,-24.177219,-7.331251,6.174455
8R.mp4,27,4,4,-462.126479,848.608356,11.101744,9.080139,-6.703541,5.369068,-1.230053
8R.mp4,28,1,1,-323.820104,623.349507,-46.253028,-139.223588,35.149220,-17.684013,-70.992291
8R.mp4,28,1,2,-365.218713,933.611854,2.376746,-29.309520,12.459880,-1.392579,3.490026
8R.mp4,28,1,3,-504.542562,696.709727,3.503532,-32.239962,1.692642,-3.468153,5.969654
8R.mp4,28,1,4,-395.810124,858.495247,8.247366,-44.585204,31.705444,4.083400,-7.464130
8R.mp4,28,2,1,-370.489521,661.670598,-6.248294,-163.529295,70.027257,-23.049936,-4.762199
8R.mp4,28,2,2,-305.955157,1006.214179,4.253593,-48.628794,37.763043,3.026618,2.021677
8R.mp4,28,2,3,-298.038532,1015.624134,3.906684,-50.660262,39.341292,2.868302,2.148889
8R.mp4,28,2,4,-293.955101,1019.868605,3.727645,-52.091453,40.445195,2.803613,2.230640
8R.mp4,28,3,1,-343.072701,428.511292,-337.657732,-46.986454,-97.203785,90.946857,7.240417
8R.mp4,28,3,2,-431.686080,913.764366,9.526085,19.855546,-15.616553,3.361589,-1.274929
8R.mp4,28,3,3,-437.114015,899.174530,10.009154,15.772366,-11.629478,4.288479,-1.379953
8R.mp4,28,3,4,-413.898733,933.226766,8.992926,13.878670,-10.073570,3.644334,-1.177941
8R.mp4,28,4,1,-761.401752,237.953150,-35.928346,-7.218480,-17.824133,16.109492,1.223619
8R.mp4,28,4,2,-593.095906,606.930980,11.155475,-3.258168,-19.442141,-3.224099,4.309900
8R.mp4,28,4,3,-587.438022,608.359263,9.180678,-5.556327,-24.177219,-7.331251,6.174455
8R.mp4,28,4,4,-457.861049,859.892496,10.915865,11.895781,-8.809517,5.110669,-1.326091
8R.mp4,29,1,1,-324.046946,676.649296,-43.028944,-124.788263,38.857076,-9.721570,-55.545735
8R.mp4,29,1,2,-366.651896,931.177255,2.439427,-29.401776,12.521965,-1.343554,3.486359
8R.mp4,29,1,3,-511.708477,684.536730,3.816937,-32.701242,2.003070,-3.223026,5.951316
8R.mp4,29,1,4,-399.393082,852.408748,8.404068,-44.815844,31.860658,4.205964,-7.473299
8R.mp4,29,2,1,-362.274434,764.927382,-2.179723,-115.895039,51.786542,-14.416878,-7.656137
8R.mp4,29,2,2,-305.955157,1006.214179,4.253593,-48.628794,37.763043,3.026618,2.021677
8R.mp4,29,2,3,-298.038532,1015.624134,3.906684,-50.660262,39.341292,2.868302,2.148889
8R.mp4,29,2,4,-293.738983,1022.927932,3.718641,-50.383494,39.155035,2.721226,2.159891
8R.mp4,29,3,1,-363.366739,560.225111,-237.842513,-26.985818,-76.005764,47.335947,8.332224
8R.mp4,29,3,2,-436.715899,909.273528,9.993310,21.727158,-16.129520,4.012382,-1.628492
8R.mp4,29,3,3,-437.114015,899.174530,10.009154,15.772366,-11.629478,4.288479,-1.379953
8R.mp4,29,3,4,-414.148970,934.147780,9.004094,14.709586,-10.703129,3.615397,-1.214233
