video number, frame number, cell number of x, cell number of y, source, blockw, blockh, srcx, srcy, dstx, dsty
7R.mp4 ,36 ,1 ,4 ,-1 ,16 ,16 ,24 ,120, 24 ,120
7R.mp4 ,36 ,1 ,4 ,1 ,16 ,16 ,24 ,120, 24 ,120
7R.mp4 ,36 ,1 ,4 ,-1 ,16 ,16 ,40 ,120, 40 ,120
7R.mp4 ,36 ,1 ,4 ,1 ,16 ,16 ,40 ,120, 40 ,120
7R.mp4 ,36 ,2 ,4 ,-1 ,16 ,16 ,56 ,120, 56 ,120
7R.mp4 ,36 ,2 ,4 ,1 ,16 ,16 ,56 ,120, 56 ,120
7R.mp4 ,36 ,2 ,4 ,-1 ,16 ,16 ,72 ,120, 72 ,120
7R.mp4 ,36 ,2 ,4 ,1 ,16 ,16 ,72 ,120, 72 ,120
7R.mp4 ,36 ,3 ,4 ,-1 ,16 ,16 ,88 ,120, 88 ,120
7R.mp4 ,36 ,3 ,4 ,1 ,16 ,16 ,88 ,120, 88 ,120
7R.mp4 ,36 ,3 ,4 ,-1 ,16 ,16 ,104 ,120, 104 ,120
7R.mp4 ,36 ,3 ,4 ,1 ,16 ,16 ,104 ,120, 104 ,120
7R.mp4 ,36 ,3 ,4 ,-1 ,16 ,16 ,120 ,120, 120 ,120
7R.mp4 ,36 ,3 ,4 ,1 ,16 ,16 ,120 ,120, 120 ,120
7R.mp4 ,36 ,4 ,4 ,-1 ,16 ,16 ,136 ,120, 136 ,120
7R.mp4 ,36 ,4 ,4 ,1 ,16 ,16 ,136 ,120, 136 ,120
7R.mp4 ,36 ,4 ,4 ,-1 ,16 ,16 ,152 ,120, 152 ,120
7R.mp4 ,36 ,4 ,4 ,1 ,16 ,16 ,152 ,120, 152 ,120
7R.mp4 ,37 ,1 ,1 ,-1 ,16 ,8 ,8 ,4, 8 ,4
7R.mp4 ,37 ,1 ,1 ,-1 ,16 ,8 ,18 ,15, 8 ,12
7R.mp4 ,37 ,1 ,1 ,-1 ,16 ,16 ,33 ,8, 24 ,8
7R.mp4 ,37 ,2 ,1 ,-1 ,16 ,16 ,56 ,8, 56 ,8
7R.mp4 ,37 ,2 ,1 ,-1 ,16 ,16 ,72 ,8, 72 ,8
7R.mp4 ,37 ,3 ,1 ,-1 ,16 ,16 ,88 ,8, 88 ,8
7R.mp4 ,37 ,3 ,1 ,-1 ,16 ,16 ,120 ,8, 120 ,8
7R.mp4 ,37 ,4 ,1 ,-1 ,16 ,16 ,136 ,8, 136 ,8
7R.mp4 ,37 ,4 ,1 ,-1 ,16 ,16 ,152 ,8, 152 ,8
7R.mp4 ,37 ,1 ,1 ,-1 ,16 ,8 ,18 ,23, 8 ,20
7R.mp4 ,37 ,1 ,1 ,-1 ,16 ,8 ,17 ,31, 8 ,28
7R.mp4 ,37 ,1 ,1 ,-1 ,16 ,16 ,40 ,24, 40 ,24
7R.mp4 ,37 ,2 ,1 ,-1 ,16 ,16 ,57 ,24, 56 ,24
7R.mp4 ,37 ,2 ,1 ,-1 ,16 ,16 ,72 ,24, 72 ,24
7R.mp4 ,37 ,3 ,1 ,-1 ,16 ,16 ,88 ,24, 88 ,24
7R.mp4 ,37 ,3 ,1 ,-1 ,16 ,16 ,104 ,24, 104 ,24
7R.mp4 ,37 ,3 ,1 ,-1 ,16 ,16 ,120 ,24, 120 ,24
7R.mp4 ,37 ,4 ,1 ,-1 ,16 ,16 ,136 ,25, 136 ,24
7R.mp4 ,37 ,4 ,1 ,-1 ,16 ,16 ,152 ,24, 152 ,24
7R.mp4 ,37 ,1 ,2 ,-1 ,8 ,16 ,14 ,43, 4 ,40
7R.mp4 ,37 ,1 ,2 ,-1 ,8 ,16 ,20 ,43, 12 ,40
7R.mp4 ,37 ,1 ,2 ,-1 ,16 ,16 ,33 ,44, 24 ,40
7R.mp4 ,37 ,2 ,2 ,-1 ,16 ,16 ,72 ,40, 72 ,40
7R.mp4 ,37 ,3 ,2 ,-1 ,16 ,16 ,88 ,40, 88 ,40
7R.mp4 ,37 ,3 ,2 ,-1 ,16 ,16 ,104 ,40, 104 ,40
7R.mp4 ,37 ,3 ,2 ,-1 ,16 ,16 ,120 ,41, 120 ,40
7R.mp4 ,37 ,4 ,2 ,-1 ,16 ,16 ,136 ,40, 136 ,40
7R.mp4 ,37 ,1 ,2 ,-1 ,16 ,16 ,18 ,59, 8 ,56
7R.mp4 ,37 ,1 ,2 ,-1 ,16 ,16 ,34 ,59, 24 ,56
7R.mp4 ,37 ,2 ,2 ,-1 ,16 ,16 ,56 ,56, 56 ,56
7R.mp4 ,37 ,2 ,2 ,-1 ,16 ,16 ,72 ,56, 72 ,56
7R.mp4 ,37 ,3 ,2 ,-1 ,16 ,16 ,89 ,56, 88 ,56
7R.mp4 ,37 ,3 ,2 ,-1 ,16 ,16 ,104 ,56, 104 ,56
7R.mp4 ,37 ,3 ,2 ,-1 ,16 ,16 ,120 ,56, 120 ,56
7R.mp4 ,37 ,4 ,2 ,-1 ,16 ,16 ,136 ,56, 136 ,56
7R.mp4 ,37 ,4 ,2 ,-1 ,16 ,16 ,152 ,56, 152 ,56
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,13 ,70, 4 ,68
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,22 ,71, 12 ,68
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,13 ,78, 4 ,76
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,19 ,81, 12 ,76
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,28 ,73, 20 ,68
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,36 ,70, 28 ,68
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,27 ,85, 20 ,76
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,33 ,81, 28 ,76
7R.mp4 ,37 ,1 ,3 ,-1 ,16 ,16 ,40 ,72, 40 ,72
7R.mp4 ,37 ,2 ,3 ,-1 ,16 ,16 ,56 ,72, 56 ,72
7R.mp4 ,37 ,2 ,3 ,-1 ,16 ,16 ,72 ,72, 72 ,72
7R.mp4 ,37 ,3 ,3 ,-1 ,16 ,16 ,88 ,72, 88 ,72
7R.mp4 ,37 ,3 ,3 ,-1 ,16 ,16 ,105 ,72, 104 ,72
7R.mp4 ,37 ,3 ,3 ,-1 ,16 ,16 ,120 ,72, 120 ,72
7R.mp4 ,37 ,4 ,3 ,-1 ,16 ,16 ,137 ,72, 136 ,72
7R.mp4 ,37 ,4 ,3 ,-1 ,16 ,16 ,153 ,72, 152 ,72
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,26 ,86, 4 ,84
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,37 ,89, 12 ,84
7R.mp4 ,37 ,1 ,4 ,-1 ,8 ,8 ,29 ,90, 4 ,92
7R.mp4 ,37 ,1 ,4 ,-1 ,8 ,8 ,42 ,94, 12 ,92
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,45 ,93, 20 ,84
7R.mp4 ,37 ,1 ,3 ,-1 ,8 ,8 ,32 ,88, 28 ,84
7R.mp4 ,37 ,1 ,4 ,-1 ,8 ,8 ,45 ,92, 20 ,92
7R.mp4 ,37 ,1 ,4 ,-1 ,8 ,8 ,27 ,91, 28 ,92
7R.mp4 ,37 ,1 ,3 ,-1 ,16 ,16 ,41 ,88, 40 ,88
7R.mp4 ,37 ,2 ,3 ,-1 ,16 ,16 ,56 ,88, 56 ,88
7R.mp4 ,37 ,2 ,3 ,-1 ,16 ,16 ,72 ,88, 72 ,88
7R.mp4 ,37 ,3 ,3 ,-1 ,16 ,16 ,88 ,88, 88 ,88
7R.mp4 ,37 ,3 ,3 ,-1 ,16 ,16 ,104 ,88, 104 ,88
7R.mp4 ,37 ,3 ,3 ,-1 ,16 ,16 ,121 ,88, 120 ,88
7R.mp4 ,37 ,4 ,3 ,-1 ,16 ,16 ,137 ,88, 136 ,88
7R.mp4 ,37 ,4 ,3 ,-1 ,16 ,16 ,153 ,88, 152 ,88
7R.mp4 ,37 ,1 ,4 ,-1 ,8 ,8 ,25 ,99, 4 ,100
7R.mp4 ,37 ,1 ,4 ,-1 ,8 ,8 ,12 ,100, 12 ,100
7R.mp4 ,37 ,1 ,4 ,-1 ,8 ,8 ,-1 ,107, 4 ,108
7R.mp4 ,37 ,1 ,4 ,-1 ,8 ,8 ,7 ,107, 12 ,108
7R.mp4 ,37 ,1 ,4 ,-1 ,16 ,8 ,17 ,101, 24 ,100
7R.mp4 ,37 ,1 ,4 ,-1 ,16 ,8 ,30 ,113, 24 ,108
7R.mp4 ,37 ,1 ,4 ,-1 ,8 ,16 ,41 ,104, 36 ,104
7R.mp4 ,37 ,2 ,4 ,-1 ,8 ,16 ,44 ,104, 44 ,104
7R.mp4 ,37 ,2 ,4 ,-1 ,16 ,16 ,56 ,104, 56 ,104
7R.mp4 ,37 ,2 ,4 ,-1 ,8 ,16 ,69 ,104, 68 ,104
7R.mp4 ,37 ,2 ,4 ,-1 ,8 ,16 ,77 ,104, 76 ,104
7R.mp4 ,37 ,3 ,4 ,-1 ,16 ,16 ,89 ,104, 88 ,104
7R.mp4 ,37 ,3 ,4 ,-1 ,16 ,16 ,105 ,104, 104 ,104
7R.mp4 ,37 ,3 ,4 ,-1 ,16 ,16 ,120 ,104, 120 ,104
7R.mp4 ,37 ,4 ,4 ,-1 ,16 ,16 ,137 ,104, 136 ,104
7R.mp4 ,37 ,4 ,4 ,-1 ,16 ,16 ,152 ,104, 152 ,104
7R.mp4 ,37 ,3 ,4 ,-1 ,16 ,16 ,104 ,120, 104 ,120
7R.mp4 ,37 ,3 ,4 ,-1 ,8 ,16 ,116 ,120, 116 ,120
7R.mp4 ,37 ,4 ,4 ,-1 ,8 ,16 ,124 ,120, 124 ,120
7R.mp4 ,38 ,1 ,1 ,-1 ,16 ,8 ,10 ,4, 8 ,4
7R.mp4 ,38 ,1 ,1 ,-1 ,16 ,8 ,13 ,12, 8 ,12
7R.mp4 ,38 ,1 ,1 ,1 ,16 ,8 ,8 ,4, 8 ,4
7R.mp4 ,38 ,1 ,1 ,1 ,16 ,8 ,8 ,12, 8 ,12
7R.mp4 ,38 ,1 ,1 ,1 ,16 ,16 ,24 ,8, 24 ,8
7R.mp4 ,38 ,1 ,1 ,1 ,16 ,16 ,40 ,8, 40 ,8
7R.mp4 ,38 ,2 ,1 ,1 ,16 ,16 ,56 ,8, 56 ,8
7R.mp4 ,38 ,2 ,1 ,1 ,16 ,16 ,72 ,8, 72 ,8
7R.mp4 ,38 ,3 ,1 ,1 ,16 ,16 ,88 ,8, 88 ,8
7R.mp4 ,38 ,3 ,1 ,1 ,16 ,16 ,104 ,8, 104 ,8
7R.mp4 ,38 ,3 ,1 ,1 ,16 ,16 ,120 ,8, 120 ,8
7R.mp4 ,38 ,4 ,1 ,1 ,16 ,16 ,136 ,8, 136 ,8
7R.mp4 ,38 ,4 ,1 ,1 ,16 ,16 ,152 ,8, 152 ,8
7R.mp4 ,38 ,1 ,1 ,-1 ,16 ,16 ,12 ,24, 8 ,24
7R.mp4 ,38 ,1 ,1 ,1 ,16 ,16 ,24 ,24, 24 ,24
7R.mp4 ,38 ,1 ,1 ,1 ,16 ,16 ,40 ,24, 40 ,24
7R.mp4 ,38 ,2 ,1 ,1 ,16 ,16 ,56 ,24, 56 ,24
7R.mp4 ,38 ,2 ,1 ,1 ,16 ,16 ,72 ,24, 72 ,24
7R.mp4 ,38 ,3 ,1 ,1 ,16 ,16 ,88 ,24, 88 ,24
7R.mp4 ,38 ,3 ,1 ,1 ,16 ,16 ,104 ,24, 104 ,24
7R.mp4 ,38 ,3 ,1 ,1 ,16 ,16 ,120 ,24, 120 ,24
7R.mp4 ,38 ,4 ,1 ,1 ,16 ,16 ,136 ,24, 136 ,24
7R.mp4 ,38 ,4 ,1 ,1 ,16 ,16 ,152 ,24, 152 ,24
7R.mp4 ,38 ,1 ,2 ,-1 ,16 ,16 ,13 ,40, 8 ,40
7R.mp4 ,38 ,1 ,2 ,1 ,16 ,16 ,24 ,40, 24 ,40
7R.mp4 ,38 ,1 ,2 ,1 ,16 ,16 ,40 ,40, 40 ,40
7R.mp4 ,38 ,2 ,2 ,1 ,16 ,16 ,56 ,40, 56 ,40
7R.mp4 ,38 ,2 ,2 ,1 ,16 ,16 ,72 ,40, 72 ,40
7R.mp4 ,38 ,3 ,2 ,1 ,16 ,16 ,88 ,40, 88 ,40
7R.mp4 ,38 ,3 ,2 ,1 ,16 ,16 ,104 ,40, 104 ,40
7R.mp4 ,38 ,3 ,2 ,1 ,16 ,16 ,120 ,40, 120 ,40
7R.mp4 ,38 ,4 ,2 ,1 ,16 ,16 ,136 ,40, 136 ,40
7R.mp4 ,38 ,4 ,2 ,1 ,16 ,16 ,152 ,40, 152 ,40
7R.mp4 ,38 ,1 ,2 ,-1 ,16 ,16 ,13 ,56, 8 ,56
7R.mp4 ,38 ,1 ,2 ,1 ,16 ,16 ,3 ,57, 8 ,56
7R.mp4 ,38 ,1 ,2 ,1 ,16 ,16 ,24 ,56, 24 ,56
7R.mp4 ,38 ,1 ,2 ,1 ,16 ,16 ,40 ,56, 40 ,56
7R.mp4 ,38 ,2 ,2 ,1 ,16 ,16 ,56 ,56, 56 ,56
7R.mp4 ,38 ,2 ,2 ,1 ,16 ,16 ,72 ,56, 72 ,56
7R.mp4 ,38 ,3 ,2 ,1 ,16 ,16 ,88 ,56, 88 ,56
7R.mp4 ,38 ,3 ,2 ,1 ,16 ,16 ,104 ,56, 104 ,56
7R.mp4 ,38 ,3 ,2 ,1 ,16 ,16 ,120 ,56, 120 ,56
7R.mp4 ,38 ,4 ,2 ,1 ,16 ,16 ,136 ,56, 136 ,56
7R.mp4 ,38 ,4 ,2 ,1 ,16 ,16 ,152 ,56, 152 ,56
7R.mp4 ,38 ,1 ,3 ,-1 ,16 ,16 ,12 ,72, 8 ,72
7R.mp4 ,38 ,1 ,3 ,-1 ,8 ,8 ,24 ,68, 20 ,68
7R.mp4 ,38 ,1 ,3 ,-1 ,8 ,8 ,28 ,68, 28 ,68
7R.mp4 ,38 ,1 ,3 ,-1 ,8 ,8 ,24 ,78, 20 ,76
7R.mp4 ,38 ,1 ,3 ,-1 ,8 ,8 ,28 ,76, 28 ,76
7R.mp4 ,38 ,1 ,3 ,1 ,8 ,8 ,20 ,68, 20 ,68
7R.mp4 ,38 ,1 ,3 ,1 ,8 ,8 ,28 ,68, 28 ,68
7R.mp4 ,38 ,1 ,3 ,1 ,8 ,8 ,20 ,76, 20 ,76
7R.mp4 ,38 ,1 ,3 ,1 ,8 ,8 ,28 ,76, 28 ,76
7R.mp4 ,38 ,1 ,3 ,1 ,16 ,16 ,40 ,72, 40 ,72
7R.mp4 ,38 ,2 ,3 ,1 ,16 ,16 ,56 ,72, 56 ,72
7R.mp4 ,38 ,2 ,3 ,1 ,16 ,16 ,72 ,72, 72 ,72
7R.mp4 ,38 ,3 ,3 ,1 ,16 ,16 ,88 ,72, 88 ,72
7R.mp4 ,38 ,3 ,3 ,1 ,16 ,16 ,104 ,72, 104 ,72
7R.mp4 ,38 ,3 ,3 ,1 ,16 ,16 ,120 ,72, 120 ,72
7R.mp4 ,38 ,4 ,3 ,1 ,16 ,16 ,136 ,72, 136 ,72
7R.mp4 ,38 ,4 ,3 ,1 ,16 ,16 ,152 ,72, 152 ,72
7R.mp4 ,38 ,1 ,3 ,-1 ,8 ,8 ,9 ,84, 4 ,84
7R.mp4 ,38 ,1 ,3 ,-1 ,8 ,8 ,16 ,84, 12 ,84
7R.mp4 ,38 ,1 ,4 ,-1 ,8 ,8 ,4 ,92, 4 ,92
7R.mp4 ,38 ,1 ,4 ,-1 ,8 ,8 ,12 ,92, 12 ,92
7R.mp4 ,38 ,1 ,3 ,1 ,8 ,8 ,4 ,84, 4 ,84
7R.mp4 ,38 ,1 ,3 ,1 ,8 ,8 ,12 ,84, 12 ,84
7R.mp4 ,38 ,1 ,4 ,1 ,8 ,8 ,4 ,92, 4 ,92
7R.mp4 ,38 ,1 ,4 ,1 ,8 ,8 ,12 ,92, 12 ,92
7R.mp4 ,38 ,1 ,3 ,-1 ,16 ,16 ,25 ,86, 24 ,88
7R.mp4 ,38 ,1 ,3 ,1 ,16 ,16 ,20 ,88, 24 ,88
7R.mp4 ,38 ,1 ,3 ,1 ,16 ,16 ,40 ,88, 40 ,88
7R.mp4 ,38 ,2 ,3 ,1 ,16 ,16 ,56 ,88, 56 ,88
7R.mp4 ,38 ,2 ,3 ,1 ,16 ,16 ,72 ,88, 72 ,88
7R.mp4 ,38 ,3 ,3 ,1 ,16 ,16 ,88 ,88, 88 ,88
7R.mp4 ,38 ,3 ,3 ,1 ,16 ,16 ,104 ,88, 104 ,88
7R.mp4 ,38 ,3 ,3 ,1 ,16 ,16 ,120 ,88, 120 ,88
7R.mp4 ,38 ,4 ,3 ,1 ,16 ,16 ,136 ,88, 136 ,88
7R.mp4 ,38 ,4 ,3 ,1 ,16 ,16 ,152 ,88, 152 ,88
7R.mp4 ,38 ,1 ,4 ,1 ,16 ,16 ,8 ,104, 8 ,104
7R.mp4 ,38 ,1 ,4 ,-1 ,16 ,16 ,24 ,104, 24 ,104
7R.mp4 ,38 ,1 ,4 ,1 ,16 ,16 ,24 ,104, 24 ,104
7R.mp4 ,38 ,1 ,4 ,1 ,16 ,16 ,40 ,104, 40 ,104
7R.mp4 ,38 ,2 ,4 ,1 ,16 ,16 ,56 ,104, 56 ,104
7R.mp4 ,38 ,2 ,4 ,1 ,16 ,16 ,72 ,104, 72 ,104
7R.mp4 ,38 ,3 ,4 ,1 ,16 ,16 ,88 ,104, 88 ,104
7R.mp4 ,38 ,3 ,4 ,1 ,16 ,16 ,104 ,104, 104 ,104
7R.mp4 ,38 ,3 ,4 ,1 ,16 ,16 ,120 ,104, 120 ,104
7R.mp4 ,38 ,4 ,4 ,1 ,16 ,16 ,136 ,104, 136 ,104
7R.mp4 ,38 ,4 ,4 ,1 ,16 ,16 ,152 ,104, 152 ,104
7R.mp4 ,38 ,1 ,4 ,-1 ,16 ,16 ,8 ,120, 8 ,120
7R.mp4 ,38 ,1 ,4 ,1 ,16 ,16 ,8 ,120, 8 ,120
7R.mp4 ,38 ,1 ,4 ,1 ,16 ,16 ,24 ,120, 24 ,120
7R.mp4 ,38 ,1 ,4 ,-1 ,16 ,16 ,40 ,120, 40 ,120
7R.mp4 ,38 ,1 ,4 ,1 ,16 ,16 ,40 ,120, 40 ,120
7R.mp4 ,38 ,2 ,4 ,1 ,16 ,16 ,56 ,120, 56 ,120
7R.mp4 ,38 ,2 ,4 ,-1 ,16 ,16 ,72 ,120, 72 ,120
7R.mp4 ,38 ,2 ,4 ,1 ,16 ,16 ,72 ,120, 72 ,120
7R.mp4 ,38 ,3 ,4 ,-1 ,16 ,16 ,88 ,120, 88 ,120
7R.mp4 ,38 ,3 ,4 ,1 ,16 ,16 ,88 ,120, 88 ,120
7R.mp4 ,38 ,3 ,4 ,1 ,16 ,16 ,104 ,120, 104 ,120
7R.mp4 ,38 ,3 ,4 ,1 ,16 ,16 ,120 ,120, 120 ,120
7R.mp4 ,38 ,4 ,4 ,1 ,16 ,16 ,136 ,120, 136 ,120
7R.mp4 ,38 ,4 ,4 ,-1 ,16 ,16 ,152 ,120, 152 ,120
7R.mp4 ,38 ,4 ,4 ,1 ,16 ,16 ,152 ,120, 152 ,120
7R.mp4 ,39 ,1 ,1 ,-1 ,16 ,16 ,18 ,8, 8 ,8
7R.mp4 ,39 ,1 ,1 ,-1 ,16 ,16 ,24 ,8, 24 ,8
7R.mp4 ,39 ,1 ,1 ,-1 ,16 ,16 ,40 ,8, 40 ,8
7R.mp4 ,39 ,2 ,1 ,-1 ,16 ,16 ,56 ,8, 56 ,8
7R.mp4 ,39 ,2 ,1 ,-1 ,16 ,16 ,72 ,8, 72 ,8
7R.mp4 ,39 ,3 ,1 ,-1 ,16 ,16 ,88 ,8, 88 ,8
7R.mp4 ,39 ,3 ,1 ,-1 ,16 ,16 ,104 ,8, 104 ,8
7R.mp4 ,39 ,3 ,1 ,-1 ,16 ,16 ,120 ,8, 120 ,8
7R.mp4 ,39 ,4 ,1 ,-1 ,16 ,16 ,136 ,8, 136 ,8
7R.mp4 ,39 ,4 ,1 ,-1 ,16 ,16 ,152 ,8, 152 ,8
7R.mp4 ,39 ,1 ,1 ,-1 ,8 ,8 ,13 ,20, 4 ,20
7R.mp4 ,39 ,1 ,1 ,-1 ,8 ,8 ,20 ,20, 12 ,20
7R.mp4 ,39 ,1 ,1 ,-1 ,8 ,8 ,14 ,28, 4 ,28
7R.mp4 ,39 ,1 ,1 ,-1 ,8 ,8 ,22 ,32, 12 ,28
7R.mp4 ,39 ,1 ,1 ,-1 ,8 ,16 ,22 ,24, 20 ,24
7R.mp4 ,39 ,1 ,1 ,-1 ,8 ,16 ,28 ,24, 28 ,24
7R.mp4 ,39 ,1 ,1 ,-1 ,16 ,16 ,40 ,24, 40 ,24
7R.mp4 ,39 ,2 ,1 ,-1 ,16 ,16 ,56 ,24, 56 ,24
7R.mp4 ,39 ,2 ,1 ,-1 ,16 ,16 ,72 ,24, 72 ,24
7R.mp4 ,39 ,3 ,1 ,-1 ,16 ,16 ,88 ,24, 88 ,24
7R.mp4 ,39 ,3 ,1 ,-1 ,16 ,16 ,104 ,24, 104 ,24
7R.mp4 ,39 ,3 ,1 ,-1 ,16 ,16 ,120 ,24, 120 ,24
7R.mp4 ,39 ,4 ,1 ,-1 ,16 ,16 ,136 ,24, 136 ,24
7R.mp4 ,39 ,4 ,1 ,-1 ,16 ,16 ,152 ,24, 152 ,24
7R.mp4 ,39 ,1 ,2 ,-1 ,16 ,8 ,18 ,35, 8 ,36
7R.mp4 ,39 ,1 ,2 ,-1 ,16 ,8 ,18 ,43, 8 ,44
7R.mp4 ,39 ,1 ,2 ,-1 ,16 ,16 ,40 ,40, 40 ,40
7R.mp4 ,39 ,2 ,2 ,-1 ,16 ,16 ,56 ,40, 56 ,40
7R.mp4 ,39 ,2 ,2 ,-1 ,16 ,16 ,72 ,40, 72 ,40
7R.mp4 ,39 ,3 ,2 ,-1 ,16 ,16 ,88 ,40, 88 ,40
7R.mp4 ,39 ,3 ,2 ,-1 ,16 ,16 ,104 ,40, 104 ,40
7R.mp4 ,39 ,3 ,2 ,-1 ,16 ,16 ,120 ,40, 120 ,40
7R.mp4 ,39 ,4 ,2 ,-1 ,16 ,16 ,136 ,40, 136 ,40
7R.mp4 ,39 ,4 ,2 ,-1 ,16 ,16 ,152 ,40, 152 ,40
7R.mp4 ,39 ,1 ,2 ,-1 ,8 ,8 ,14 ,52, 4 ,52
7R.mp4 ,39 ,1 ,2 ,-1 ,8 ,8 ,22 ,52, 12 ,52
7R.mp4 ,39 ,1 ,2 ,-1 ,8 ,8 ,14 ,60, 4 ,60
7R.mp4 ,39 ,1 ,2 ,-1 ,8 ,8 ,22 ,60, 12 ,60
7R.mp4 ,39 ,1 ,2 ,-1 ,16 ,16 ,40 ,56, 40 ,56
7R.mp4 ,39 ,2 ,2 ,-1 ,16 ,16 ,56 ,56, 56 ,56
7R.mp4 ,39 ,2 ,2 ,-1 ,16 ,16 ,72 ,56, 72 ,56
7R.mp4 ,39 ,3 ,2 ,-1 ,16 ,16 ,88 ,56, 88 ,56
7R.mp4 ,39 ,3 ,2 ,-1 ,16 ,16 ,104 ,56, 104 ,56
7R.mp4 ,39 ,3 ,2 ,-1 ,16 ,16 ,120 ,56, 120 ,56
7R.mp4 ,39 ,4 ,2 ,-1 ,16 ,16 ,136 ,56, 136 ,56
7R.mp4 ,39 ,4 ,2 ,-1 ,16 ,16 ,152 ,56, 152 ,56
7R.mp4 ,39 ,1 ,3 ,-1 ,8 ,8 ,15 ,68, 4 ,68
7R.mp4 ,39 ,1 ,3 ,-1 ,8 ,8 ,23 ,68, 12 ,68
7R.mp4 ,39 ,1 ,3 ,-1 ,8 ,8 ,14 ,76, 4 ,76
7R.mp4 ,39 ,1 ,3 ,-1 ,8 ,8 ,23 ,79, 12 ,76
7R.mp4 ,39 ,1 ,3 ,-1 ,16 ,16 ,40 ,72, 40 ,72
7R.mp4 ,39 ,2 ,3 ,-1 ,16 ,16 ,56 ,72, 56 ,72
7R.mp4 ,39 ,2 ,3 ,-1 ,16 ,16 ,72 ,72, 72 ,72
7R.mp4 ,39 ,3 ,3 ,-1 ,16 ,16 ,88 ,72, 88 ,72
7R.mp4 ,39 ,3 ,3 ,-1 ,16 ,16 ,104 ,72, 104 ,72
7R.mp4 ,39 ,3 ,3 ,-1 ,16 ,16 ,120 ,72, 120 ,72
7R.mp4 ,39 ,4 ,3 ,-1 ,16 ,16 ,136 ,72, 136 ,72
7R.mp4 ,39 ,4 ,3 ,-1 ,16 ,16 ,152 ,72, 152 ,72
7R.mp4 ,39 ,1 ,3 ,-1 ,8 ,8 ,15 ,84, 4 ,84
7R.mp4 ,39 ,1 ,3 ,-1 ,8 ,8 ,23 ,88, 12 ,84
7R.mp4 ,39 ,1 ,4 ,-1 ,8 ,8 ,14 ,92, 4 ,92
7R.mp4 ,39 ,1 ,4 ,-1 ,8 ,8 ,12 ,92, 12 ,92
7R.mp4 ,39 ,1 ,3 ,-1 ,16 ,8 ,30 ,84, 24 ,84
7R.mp4 ,39 ,1 ,4 ,-1 ,16 ,8 ,30 ,96, 24 ,92
7R.mp4 ,39 ,1 ,3 ,-1 ,8 ,8 ,36 ,84, 36 ,84
7R.mp4 ,39 ,2 ,3 ,-1 ,8 ,8 ,44 ,84, 44 ,84
7R.mp4 ,39 ,1 ,4 ,-1 ,8 ,8 ,38 ,92, 36 ,92
7R.mp4 ,39 ,2 ,4 ,-1 ,8 ,8 ,44 ,92, 44 ,92
7R.mp4 ,39 ,2 ,3 ,-1 ,16 ,16 ,56 ,88, 56 ,88
7R.mp4 ,39 ,2 ,3 ,-1 ,16 ,16 ,72 ,88, 72 ,88
7R.mp4 ,39 ,3 ,3 ,-1 ,16 ,16 ,88 ,88, 88 ,88
7R.mp4 ,39 ,3 ,3 ,-1 ,16 ,16 ,104 ,88, 104 ,88
7R.mp4 ,39 ,3 ,3 ,-1 ,16 ,16 ,120 ,88, 120 ,88
7R.mp4 ,39 ,4 ,3 ,-1 ,16 ,16 ,136 ,88, 136 ,88
7R.mp4 ,39 ,4 ,3 ,-1 ,16 ,16 ,152 ,88, 152 ,88
7R.mp4 ,39 ,2 ,4 ,-1 ,16 ,16 ,56 ,104, 56 ,104
7R.mp4 ,39 ,2 ,4 ,-1 ,16 ,16 ,72 ,104, 72 ,104
7R.mp4 ,39 ,3 ,4 ,-1 ,16 ,16 ,88 ,104, 88 ,104
7R.mp4 ,39 ,3 ,4 ,-1 ,16 ,16 ,104 ,104, 104 ,104
7R.mp4 ,39 ,3 ,4 ,-1 ,16 ,16 ,120 ,104, 120 ,104
7R.mp4 ,39 ,4 ,4 ,-1 ,16 ,16 ,136 ,104, 136 ,104
7R.mp4 ,39 ,4 ,4 ,-1 ,16 ,16 ,152 ,104, 152 ,104
7R.mp4 ,39 ,1 ,4 ,-1 ,16 ,16 ,8 ,120, 8 ,120
7R.mp4 ,39 ,1 ,4 ,-1 ,16 ,16 ,24 ,120, 24 ,120
7R.mp4 ,39 ,1 ,4 ,-1 ,16 ,8 ,40 ,116, 40 ,116
7R.mp4 ,39 ,1 ,5 ,-1 ,16 ,8 ,40 ,124, 40 ,124
7R.mp4 ,39 ,2 ,4 ,-1 ,8 ,8 ,52 ,116, 52 ,116
7R.mp4 ,39 ,2 ,4 ,-1 ,8 ,8 ,60 ,116, 60 ,116
